mfm_128_cubic_detailed 2.536228869890097
sph_128_no_visc -7.409566187186605
sph_128_detailed 3.4374903155797125
sph_128_high_visc 1.6855136742508197
arepo_128_detailed 20.99438162420554
arepo_static_128_detailed 20.69161804156292
mfm_128_cubic_detailed 2.536228869890097
sph_128_no_visc -7.409566187186605
sph_128_detailed 3.4374903155797125
sph_128_high_visc 1.6855136742508197
arepo_128_detailed 20.99438162420554
arepo_static_128_detailed 20.69161804156292
mfm_128_cubic_detailed 2.536228869890097
mfm_128_x1_cubic_detailed 2.5768993004087437
mfm_128_x01_cubic_detailed 3.1074571156379975
mfm_128_x003_cubic_detailed 3.026488943660298
mfm_128_x001_cubic_detailed -1.7188165417741421
mfm_128_x0003_cubic -2.1413433653825384
mfm_128_x0001_cubic -1.589654018826495
sph_128_detailed 3.4374903155797125
sph_128_x1_detailed 3.4932352147590677
sph_128_x01_detailed 3.419984463350472
sph_128_x003_detailed 3.2478713120463736
sph_128_x001_detailed 3.1639327748199513
sph_128_x0003_detailed 3.318081756439696
sph_128_x0001 3.588523928977674
arepo_128_detailed 20.99438162420554
arepo_128_x1_detailed 91.57407793001838
arepo_128_x01_detailed 173.86066883648357
arepo_128_x003_detailed 168.86567303047542
arepo_128_x001_detailed 167.97173048955656
arepo_128_x0003_detailed 166.64796722478013
arepo_128_x0001_detailed 150.33275241686334
mfm_128_cubic_detailed 2.536228869890097
mfm_256_cubic 3.7006940879662134
sph_128_detailed 3.4374903155797125
sph_256 5.9163471799863485
mfm_128_cubic_detailed 2.536228869890097
sph_128_no_visc -7.409566187186605
sph_128_detailed 3.4374903155797125
sph_128_high_visc 1.6855136742508197
arepo_128_detailed 20.99438162420554
arepo_static_128_detailed 20.69161804156292
mfm_128_cubic_detailed 2.536228869890097
mfm_128_x1_cubic_detailed 2.5768993004087437
mfm_128_x01_cubic_detailed 3.1074571156379975
mfm_128_x003_cubic_detailed 3.026488943660298
mfm_128_x001_cubic_detailed -1.7188165417741421
mfm_128_x0003_cubic -2.1413433653825384
mfm_128_x0001_cubic -1.589654018826495
sph_128_detailed 3.4374903155797125
sph_128_x1_detailed 3.4932352147590677
sph_128_x01_detailed 3.419984463350472
sph_128_x003_detailed 3.2478713120463736
sph_128_x001_detailed 3.1639327748199513
sph_128_x0003_detailed 3.318081756439696
sph_128_x0001 3.588523928977674
arepo_128_detailed 20.99438162420554
arepo_128_x1_detailed 91.57407793001838
arepo_128_x01_detailed 173.86066883648357
arepo_128_x003_detailed 168.86567303047542
arepo_128_x001_detailed 167.97173048955656
arepo_128_x0003_detailed 166.64796722478013
arepo_128_x0001_detailed 150.33275241686334
mfm_128_cubic_detailed 2.536228869890097
mfm_256_cubic 3.7006940879662134
sph_128_detailed 3.4374903155797125
sph_256 5.9163471799863485
mfm_128_cubic_detailed 2.536228869890097
sph_128_no_visc -7.409566187186605
sph_128_detailed 3.4374903155797125
sph_128_high_visc 1.6855136742508197
arepo_128_detailed 20.99438162420554
arepo_static_128_detailed 20.69161804156292
mfm_128_cubic_detailed 2.536228869890097
mfm_128_x1_cubic_detailed 2.5768993004087437
mfm_128_x01_cubic_detailed 3.1074571156379975
mfm_128_x003_cubic_detailed 3.026488943660298
mfm_128_x001_cubic_detailed -1.7188165417741421
mfm_128_x0003_cubic -2.1413433653825384
mfm_128_x0001_cubic -1.589654018826495
sph_128_detailed 3.4374903155797125
sph_128_x1_detailed 3.4932352147590677
sph_128_x01_detailed 3.419984463350472
sph_128_x003_detailed 3.2478713120463736
sph_128_x001_detailed 3.1639327748199513
sph_128_x0003_detailed 3.318081756439696
sph_128_x0001 3.588523928977674
arepo_128_detailed 20.99438162420554
arepo_128_x1_detailed 91.57407793001838
arepo_128_x01_detailed 173.86066883648357
arepo_128_x003_detailed 168.86567303047542
arepo_128_x001_detailed 167.97173048955656
arepo_128_x0003_detailed 166.64796722478013
arepo_128_x0001_detailed 150.33275241686334
mfm_128_cubic_detailed 2.536228869890097
mfm_256_cubic 3.7006940879662134
sph_128_detailed 3.4374903155797125
sph_256 5.9163471799863485
mfm_128_cubic_detailed 0.23949281113220938
sph_128_no_visc -0.6996757494982629
sph_128_detailed 0.32459776351083214
sph_128_high_visc 0.15916087575550705
arepo_128_detailed 1.9824722969032618
arepo_static_128_detailed 1.9538827234714748
mfm_128_cubic_detailed 0.23949281113220938
mfm_128_x1_cubic_detailed 0.24333326727183605
mfm_128_x01_cubic_detailed 0.2934331553954672
mfm_128_x003_cubic_detailed 0.2857874356619734
mfm_128_x001_cubic_detailed -0.16230562245270463
mfm_128_x0003_cubic -0.20220428379438513
mfm_128_x0001_cubic -0.1501089725048626
sph_128_detailed 0.32459776351083214
sph_128_x1_detailed 0.3298616822246523
sph_128_x01_detailed 0.3229447085316782
sph_128_x003_detailed 0.30669228631221657
sph_128_x001_detailed 0.298766078830968
sph_128_x0003_detailed 0.31332216774690236
sph_128_x0001 0.3388596722358521
arepo_128_detailed 1.9824722969032618
arepo_128_x1_detailed 8.647221711994181
arepo_128_x01_detailed 16.417438039328005
arepo_128_x003_detailed 15.945767047259247
arepo_128_x001_detailed 15.861353209589856
arepo_128_x0003_detailed 15.736351957014177
arepo_128_x0001_detailed 14.195727329259995
mfm_128_cubic_detailed 0.23949281113220938
mfm_256_cubic 0.3494517552376028
sph_128_detailed 0.32459776351083214
sph_256 0.5586730103858686
mfm_128_cubic_detailed 2.536228869890097
sph_128_no_visc -7.409566187186605
sph_128_detailed 3.4374903155797125
sph_128_high_visc 1.6855136742508197
arepo_128_detailed 20.99438162420554
